0.0,0.6218784799922082,0.795,0.016149999999999998,-0.198
7.447526678044889,0.6687748981594854,0.795,-0.049429631153932355,-0.198
0.0,0.6824594304740246,0.795,-0.09019646048764834,-0.198
3.583429737539587,0.778213469876028,0.795,-0.1297169208977016,-0.198
0.8818126772302258,0.7752334577100742,0.795,-0.1489473286323203,-0.198
2.5680581409227794,0.7633799409683915,0.795,-0.11948116548721838,0.198
1.4368011274412353,0.7638538103458314,0.795,-0.02407779791690812,0.198
2.0710159703824287,0.7613522347938417,0.795,0.04153136809512106,0.198
1.714661200799674,0.7615638971159135,0.795,0.08695468233416662,0.198
1.938248072786573,0.7602045221573308,0.795,0.11802200919761967,0.198
1.8208990088394608,0.7596416550664584,0.795,0.13952031659117317,0.198
1.900930579949902,0.758525507588994,0.795,0.15417082129258566,0.198
1.8603786931689987,0.7578034171909653,0.795,0.16427850949801262,0.198
1.8443556494572753,0.7580806683446979,0.795,0.06057262272202814,-0.198
1.8197406272860173,0.7589754467336113,0.795,-0.017815987158025327,-0.198
1.843493440403746,0.7593934471282531,0.795,-0.07183451034885897,-0.198
1.849483318948721,0.7593150658486696,0.795,-0.10897844768709747,-0.198
1.8642803920583688,0.7587945723232888,0.795,-0.13445319198662392,-0.198
1.8693662689660826,0.7580668287531608,0.795,-0.1518896194109277,-0.198
1.8757612093331337,0.7572663737055119,0.795,-0.16380355286301299,-0.198
1.843623944993854,0.7574181674798088,0.795,-0.0736622494376653,0.198
1.8186729667428867,0.7584874368312057,0.795,0.007436195356566818,0.198
1.8399285584332352,0.7592159683183763,0.795,0.06334578445466948,0.198
1.8472339480700932,0.759434377935585,0.795,0.1018756215844257,0.198
1.861993754836119,0.7591604058915271,0.795,0.12837851550910417,0.198
1.8680138810527982,0.7586097345318549,0.795,0.1465805119993318,0.198
1.874649906078596,0.7579290908862131,0.795,0.15905885725012794,0.198
1.9188621506062473,0.757665767719015,0.795,0.12394312214991948,-0.198
1.7881376204953165,0.7585089205094321,0.795,0.025897104661574372,-0.198
1.8529633311720481,0.7591233808133282,0.795,-0.041729812625887236,-0.198
1.8317964904273807,0.759443703291105,0.795,-0.08829109341895455,-0.198
1.8639933746443398,0.7591159628631373,0.795,-0.12026924123314096,-0.198
1.8617590757484965,0.7585299918376694,0.795,-0.14218885571580908,-0.198
1.8750684370522817,0.7577372382538621,0.795,-0.15717453628251762,-0.198
1.9457735536136571,0.7573097662979487,0.795,-0.13902391132908204,0.198
1.7764471157817638,0.7580752443295397,0.795,-0.03756069497933119,0.198
1.85714208205825,0.7588411610775669,0.795,0.032311738336635865,0.198
1.8254125492742472,0.7594584785682748,0.795,0.08050774088757165,0.198
1.863873018795833,0.759372693811719,0.795,0.11367567330292111,0.198
1.858757150536515,0.7589974417263914,0.795,0.1364938142511351,0.198
1.8745748979772292,0.7583434822591576,0.795,0.15214065217250128,0.198
1.8737938418162394,0.7576662265873715,0.795,0.16287168006701158,0.198
1.8549240878125448,0.7577813735772805,0.795,0.08028664147232395,-0.198
1.814749224763905,0.758741668544296,0.795,-0.004220519586708782,-0.198
1.8426395763665866,0.7592890667835082,0.795,-0.062475046619433955,-0.198
